   3774282    7755859
   3906586    7977672
   4362258    8769706
   3950781    8627120
   3065563    7089436
   4678669    8025746
   4047240    7883684
   4835179    8575243
   4869887    8080824
   4079931    8028523
   3766238    7922033
   3533366    7648560
   3622092    7800170
   4366002    7683186
   3675937    8077395
   4132060    7700587
   2989766    7423677
   3508019    8773266
   4504370    7608630
   4483428    7934884
   4006326    7935426
   3963044    7539049
   3580883    8376041
   4146812    7333735
   4376381    8453035
   4695720    8163975
   4234445    8241009
   3514269    7605474
   3970466    7964398
   4180430    7643541
   5282790    7797158
   3675937    7558891
   4611766    7838663
   4343679    8037316
   3735399    7742390
   4193758    8078465
   4239411    7145142
   4146477    8457086
   4445723    8777776
   3719582    8033184
   3940391    7977672
   3691223    7768779
   5108458    7876081
   3609504    7395811
   2910450    8478565
   3649294    7582720
   4349988    8337813
   4849025    7747386
   3631459    7745991
   3987725    8241117
   4432405    9031238
   2584856    7500088
   3624382    9429136
   3515185    9045015
   3713749    7372798
   3274623    7776141
   4109553    7298419
   4228112    7885823
   4462421    8854236
   2824280    8034419
   3952647    6888083
   4148827    8759594
   3220034    8321887
   3856189    8078465
   4000442    8306667
   3708350    7539049
   3313203    7858460
   4109553    7960556
   3306012    8206977
   5110141    8159445
   4683066    7947843
   3893237    8215815
   4412482    8217271
   3303660    8166598
   3622162    8306667
   4000964    8285456
   3860708    7848017
   3594456    9241676
   3154486    7712458
   4698753    8486337
   3644877    8707321
   4399874    8779300
   3764760    9031238
   4275263    7876081
   4044123    7145683
   3352679    8191262
   3558180    8489188
   2584856    7960556
   4061486    8683102
   3793651    8611595
   4199288    7643541
   5094927    7529824
   4218750    8130402
   4008906    7906542
   2986388    8657203
   3764434    9346873
   4698753    8891716
   4377783    8342530
   2696818    7606777
   4061486    8578017
   4218750    7461002
   3390624    7298419
   3801798    7485970
   4412482    8241009
   3546213    8243819
   3191076    7851440
   3786831    7905376
   3535917    7683186
   4274574    8389750
   3937555    8370702
   3876827    8307773
   4202973    7332188
   4228112    8682520
   4473358    8312617
   3153315    7931741
   3708761    8174513
   3156327    8308423
   3826396    7333735
   3665094    8016754
   3846080    7009822
   4946521    7584819
   3977401    7745783
   3191076    7960556
   4440783    7145683
   4132060    7684276
   4978643    8062123
   4459627    8192123
   4762469    8296501
   4146812    8368094
   3808230    9237760
   3684130    8654165
   3803716    7871156
   4710989    7545257
   3846080    8398172
   3520519    8682520
   3982881    8484597
   4549257    7012902
   4679241    8233247
   3427785    8319168
   3489003    7568944
   3713136    6953767
   4324207    7538856
   3191076    8458957
   3936677    7485970
   3220034    7229475
   4133486    8965952
   3708761    7962816
   4366002    7522034
   2838953    8551919
   3826396    7554661
   3708761    8354582
   3313203    8300177
   3569606    8578017
   4847472    7859413
   3220034    8648944
   2672854    8796335
   3963044    7919364
   2882032    8291437
   4369938    9045015
   3774741    7372798
   4395016    7097912
   3557270    8098465
   4156246    8871419
   4332329    7193303
   4689909    8478155
   2632000    7419752
   4468940    8751383
   3504693    8145322
   2919037    8028523
   4448628    7946733
   3764434    7465156
   4468940    7099993
   3759410    7768779
   4752010    8188433
   4516963    7561878
   3569606    8233247
   4695720    7312553
   4231227    9063358
   3165760    8137612
   2941404    8190582
   3824299    8370702
   4114625    9046115
   4310302    8187280
   3313203    7803490
   3801798    7332188
   3236030    8759594
   3292351    7605474
   4047240    7987668
   4132353    7887932
   4710989    9244774
   4342788    6844003
   3493542    7600933
   4695720    7561878
   4275661    8206977
   3941608    8704162
   3580883    7489301
   4226857    8285245
   3050252    7920702
   4692112    8307773
   3339737    8912321
   3259884    6881899
   3970466    9093058
   3710306    7395811
   4403623    7667095
   4148827    7563370
   3388096    7920702
   4103117    8489188
   4061486    8471118
   3675937    8601259
   3719582    8077395
   3475246    7526444
   4131703    7905376
   3388096    7600933
   3039457    7876081
   4656627    7433717
   3274623    8284048
   3862427    7582720
   4027902    8707321
   4057516    7700587
   5108458    7880704
   4200208    7257116
   3936677    7745783
   3632004    7876081
   4031533    8094586
   3862427    7042034
   4168107    6889042
   3631459    8759594
   3493542    8308423
   3680361    7393989
   4415011    7865422
   4908607    7146035
   3937555    7577072
   3774282    7584101
   4538303    7536917
   3553880    7490811
   4198613    8431980
   3184505    8048866
   3039457    7476145
   3609504    8251523
   4214856    8675741
   2779624    8769706
   3618404    7969336
   4257063    8135238
   3952647    7992245
   4191234    7561238
   3339375    7804613
   3963044    7365323
   4183124    7395811
   2824979    8136764
   3918257    7920702
   3741993    9293660
   3535594    7987668
   3341149    8980246
   4002843    8279627
   4187942    7442414
   3609504    7960556
   3555750    8016754
   3759887    8284813
   4458875    7826128
   4274173    7906542
   4458875    7554661
   2857959    8048866
   3769097    7648560
   3649294    8376041
   2689503    7906542
   3468513    8641099
   2980314    8332291
   4403623    8486337
   4207290    7871156
   4362258    7745783
   3612992    9346873
   3558105    7314799
   3825378    7814199
   4752010    8510872
   4324207    8458957
   4778874    7800356
   4104139    8285456
   4079963    8471118
   4275263    6986469
   3767128    7408391
   4759659    7229475
   3229400    8349932
   3343452    7481486
   3624382    8215022
   3039457    7455904
   3825537    7465156
   4023883    8159142
   4215011    8005522
   3708761    6974215
   3440753    7815979
   3882882    7423677
   3856370    8578017
   4047927    7922033
   3863201    7996445
   4237772    7584101
   3884506    7606777
   4347084    7756989
   4998454    7937276
   3893237    8557608
   4146812    8040167
   3177817    8872495
   3641843    9017002
   4214856    8549877
   2646690    8675741
   4569784    8513228
   2892063    8291437
   3468539    8624525
   2596965    7203922
   3719582    8510872
   3678841    7333735
   4930975    8215815
   3678841    8136764
   4729783    8546518
   4989292    8935182
   4483428    7354106
   4325967    7976060
   3580883    7656208
   3704596    8067905
   4835179    8161575
   3948732    8194509
   4483428    7879794
   3759410    8189598
   2958587    8174513
   3691223    8567313
   4033663    6685061
   4231227    7080352
   3574687    7099993
   4072019    8342530
   9961093    3215244
   8848582    4563352
   9495692    4907352
   9500507    5067115
   8980841    4529918
   9753146    6095543
   9121761    4435467
   9153622    4221660
   9282585    5040182
   8963759    4865838
   8579040    4530981
   9329285    5043020
   9407487    4116490
   9042432    4724760
  10231890    4930975
   8326582    4232521
   8355056    4093144
   9093328    4529918
   9961093    4495491
   8943557    4656789
   8930828    4673175
   8626106    4405800
  10407214    5004557
   9057252    4483741
  10625900    4116490
   9473950    4865838
   9084775    4418653
  10041275    4577722
   9377764    5248657
   9073355    3827031
  10499280    3918244
   9077805    3740333
   8931621    4207321
   9905874    4058346
   9274700    4897968
   8910144    4879057
   9568971    4110865
   8658522    5473250
   8699026    4743372
   9041140    4235604
   8910444    4615644
   8668784    3918244
   9503666    4312632
   9304849    4562692
   8973300    4285356
   8819867    3755357
   9822386    5248657
   9027679    5041957
  10338742    5040862
   8963759    5506331
   9351292    4555623
   9041140    4021062
   9327006    4054167
   9029564    4111948
   9340261    5520841
   9040930    4314098
   9029564    4243275
   8871831    4607350
   9605898    5034401
   9460493    4837484
   8609629    4440623
   9474471    5073067
   8501841    4530819
   8674801    5172846
   9568971    4295038
   9196713    5658947
   9554091    4187795
   9334644    4237558
   9746042    5059790
   8947529    4729328
   9354556    4678567
  10508478    4970473
  10039315    5067115
   9029564    4743372
   9387527    4312632
  10341662    4555660
   8396832    4669087
   9781078    5049855
  10125627    4453259
   8750557    4146713
   8835470    4656332
   9040930    4675868
   9966732    4237558
   9008465    4107690
   8566313    4927894
   8926179    4402007
   9127649    4653734
   8594624    4825175
   8766704    4167958
   9386709    5132404
   9042078    4094346
   9239660    4061592
   9478744    3740333
   8455372    4140834
   9026764    3890769
   9260231    5083944
  10897242    4259568
   8942761    3969014
   8835470    3592070
   9335971    3928869
   9348105    6050683
   9832543    4788217
   9617308    5311166
   8609629    4446015
   9725282    5286566
   9474345    5049855
   8603892    4779525
   8922676    5148069
   9688861    4508258
   9473950    5748269
   8753977    5344876
   8588604    4661014
   8673060    4834039
   9175700    3986012
   8944456    4949916
   8765997    4787271
   8668805    4805738
  10046376    5329280
   9359009    3830386
   8441031    4285356
   8556658    4285356
   9448238    4418653
   9725282    3918244
   8328223    4979450
  10549060    4563352
   8870917    4530819
   8547753    4633695
   9377764    4563352
   8706066    4295038
  10125627    5596462
   9403190    4418653
   9578750    4071980
   8980841    5456994
   8674801    5029324
   8455372    4555623
   9361480    4709907
   8657387    3951955
  10079760    3864274
   9146370    4503795
   8922676    3577455
   8871831    4333117
   8884546    5137147
  10012353    4396135
   9026215    4910818
   8841436    4071980
   8981750    5285841
   8942545    5404446
   9042335    4409762
   9685879    3497649
   8637794    4623751
   9158912    5207890
   8928706    4365277
   9422050    5222530
   8910444    4071980
   9109925    4630597
   9893654    4737096
   8910444    4658479
   9304340    5658947
   9939498    4239403
   9026215    4724760
   9304849    5473250
   8763763    3918215
   9899491    3491682
   8932160    4311591
   8612338    4680188
   9684518    3780782
   9131779    4475427
   8666710    3889741
   9598728    4566441
   9508844    5150558
   8660827    4054167
  10508478    4930975
   9042432    4333117
  10384440    4805738
   9413144    4613509
   8947529    5248657
   8999987    5013514
   9067886    5274511
   8633237    5040182
   8995589    4495491
  10897242    5013514
   8890478    4907352
   9369886    4779525
   8405515    4607350
   9460966    4990238
   8395013    4523564
   8657387    5393185
   9658050    3480062
   9307045    4365277
   9311287    4475427
   9164935    4012287
  10320667    5315365
   8741036    4883333
   9008465    4368344
  10353805    3431726
   9042078    4039719
  10146683    5404446
   8884546    4232521
  10532181    5298065
   9474345    5311166
   9450968    3315415
   8633666    4483741
   9127659    3864750
   8766704    3960517
   8928706    4039719
   9562973    4704462
   9227745    4594031
   9781078    4837532
  10205078    5456994
   9042432    4767240
   9453494    4369695
  10205078    4422300
   8449004    4704462
   9272942    4285356
   9044806    4307424
   8609629    3824204
   9331598    4897968
   9067206    4312632
   9352772    3857408
   9083485    3933168
   8566313    4660574
   9893654    4510439
   8874342    4116490
   9208322    4717874
   8928081    5514910
   9554091    3986012
   9594487    4890521
   8859819    5095096
   9042335    4618683
   8898046    4426631
   9175700    3327863
   9280686    4613284
   9787711    4890521
   9223137    4422300
   8520918    4914728
   8537367    4907352
   8778752    5730603
   9204463    3857408
   8657387    4802954
   8884546    3581845
   9386617    3315415
   9578750    4793533
   9042335    4215881
   9189733    4737096
  10549060    4281557
   9524434    4536188
   9173389    4704462
   8555811    4062267
   8720776    4529720
   8762727    5073633
   9450968    4479231
   8971556    4865838
   9755665    5132404
   8698065    4432218
   9295613    4781911
  10499280    4623751
   8778752    4409762
   8943557    4402007
  10384440    4285356
   9119788    5331235
   9786671    5358796
   8537975    4673175
   9413144    3149655
   9004827    3538942
   9127649    4572691
   9044806    4566441
   8988641    4298227
   9191416    3661683
   9905874    4854993
   8355056    4730009
   9109925    5083944
   9637825    4860449
   9398598    4503795
   8376573    4405800
  10039315    5285956
   9762347    3726805
  10353805    4070004
   8441031    5222530
   9021660    4974266
   9762347    4187795
  10532181    4679334
   9118931    4530819
   9119788    5293464
   9263854    4111948
   8766704    5029324
  10625900    4708076
   9001129    4709900
   8969455    3892326
   9507952    5680416
   9727244    3827031
   9762347    4499665
   8928878    5040182
   8922676    4827440
   9006708    4664528
   8994500    5686220
  10625900    4890521
   9478744    5293464
   9075708    4368758
   8911052    4440623
   8325665    4686020
   9562973    4281557
   9216258    4122634
   9688861    3141322
  10046376    5344876
   8678857    4465571
   8679217    5049855
   9158912    5358796
   9311287    5022670
   9964569    4466638
   9448238    4530255
   9054236    4563871
   9755354    4729328
   9239660    4888236
   9890707    4996167
   9358915    4033099
   9474345    4802954
   9426683    5602753
   9479291    4558352
  10338742    5043020
   8880836    4365277
  10070248    4433879
   9013019    4984557
   9006708    4116490
   8388124    4747634
   9831056    5074367
   9331598    4479231
   9568971    5036297
   8866197    5286566
   8855567    4630610
   9189568    4915793
   8704670    4718809
   9998768    5022670
  10499280    4054167
   9628455    4987011
   9407487    5095096
   8726882    4071980
   8971556    4019942
   9398598    4687142
   8996318    4093144
  10138812    5222530
  10341662    4365277
   8821927    4597291
   8665473    4836216
   9119788    4972004
   9196713    4281557
   9446413    5435863
   8537975    4184281
   9562946    4848823
  10341662    5229904
   9361480    5961649
   8556658    5358796
   9340261    4862007
   9004827    4094346
   9188894    4122634
   8755281    4563871
   8376573    5040182
   9605898    4756523
   8874342    4359776
   9048292    5110041
   9227745    4471348
   9585920    5013514
   9295613    4359776
   8455372    4560054
   9275582    5311166
   9042335    4977296
   9057252    4246800
   9013487    3827031
   9001129    4611349
   8530531    5019484
   9460966    4336684
   9041140    5229904
   8712019    5393185
   9134818    4805738
   9863313    5172846
   9366369    3919873
   8942761    4021062
   9684518    4865838
   9369886    4923092
   9747335    4677650
   9029564    4466638
   9962459    5173898
   8874342    4972004
   8655168    5007253
   8980224    5150558
   8395013    4709907
   9087529    4349447
   8753063    4533370
   9781078    4062267
   8884546    4359776
   8367256    4314098
   8884546    5602912
   9585920    4281557
   8396142    4503795
   8871207    4509984
   9403190    4116490
   8996318    4822947
   9047158    4669087
  10371869    4673175
   9863313    4576119
   9275582    3577364
   9103158    3969014
   9131072    4061538
   8765997    4026782
   8944910    4910818
   8930828    5034401
   8928878    4280491
   8936461    4252327
   9415149    4825175
   9351292    4611349
  10146436    4480333
   9682472    4426631
   9461740    4071980
   8587042    5524001
   9042078    3575416
   8918476    4252327
   8712019    4888236
   9713597    4402007
   9311287    3933168
   9208322    5524001
   9843833    4479231
   9444250    5410549
   8928878    4873478
   9109923    4122521
   8666920    4932071
   9446413    4186839
   8838752    4706245
   9263854    4641930
   9021660    4274007
   8925076    5035572
   9260231    5520841
  10512020    5222530
   9006708    4967550
   8296014    4596833
   9430256    5506331
   9327006    3577455
   9196713    4613284
   8980017    4838355
   9711721    4874990
   9112279    4865838
   9289521    4618683
   8944910    4714545
   9366983    4508550
   8750557    3900058
   9084775    5764171
   9105964    4033099
   8374374    4773191
   9658050    4855535
   9450968    4368758
   9755204    4580597
   9287862    4471348
   9698916    5034401
   9202699    3480062
   9386709    4922058
  10231890    4402007
   9303476    3896653
   9287985    4923092
   9747335    3918244
   9679578    4967550
   9446413    4825175
   9461740    5203563
   8942761    5456994
   8906413    3581845
   8980224    4116490
   8727562    5203563
   9964569    4033099
   9562973    5397402
   9006715    5494343
   8928878    3910617
   8731162    4743372
   9105964    4533064
  10079760    3986012
   9375861    4658479
   9554091    4383351
   9605539    4081020
   9108546    4618683
   8781958    4838355
   9753146    4749556
  10119636    5137147
   9099597    4234341
   9006708    4418653
   8741036    4629590
   9188894    3890769
   9306555    4107690
   8692817    4215881
  10625900    4611349
   8679217    4968494
   9387527    4717874
   9964569    5149140
   9698916    3327863
   9554091    4563871
   9143669    3946719
   9390377    4890769
   8655168    4311591
   9131072    5229904
   9450968    3838769
   9252366    5067115
   9474471    4107690
   9127649    5800670
   9307089    4984557
   9545402    4508550
   9893654    4986677
   9952916    4234426
   8968401    5074367
   9196713    4860449
   8637794    4559925
   9500507    5602753
   8405515    4890769
   9764751    4529720
   9503666    5393185
   9117047    4451943
   8911052    4122634
  10760403    5095785
   8768063    4336684
   9131779    4756523
   8753977    3726805
   8762389    4915793
  10760403    5179700
   9366369    5025635
  10012353    3865327
   9188894    3824204
   9008465    4837532
   9075708    5524001
   8890478    5680416
   9364906    3491682
   8906413    4734963
   9227745    4734963
   9383080    3236243
   8871207    4731687
   9012311    4692792
   9422050    4972004
   8699026    4029629
   9752901    4405800
   8838752    5207890
   9028047    4281557
  10012353    4368758
   8625589    4628024
   8724859    4890769
   8906413    4094346
   9323389    4743372
   9108546    5084603
   8946913    4715210
   8870917    4930975
  10863944    4566441
   9637825    4743372
  10047862    4451738
   8712019    4879057
   8396832    5040182
   8355056    4704462
   8841436    4048767
   9275582    4061538
   8645037    4686266
  10053678    4446015
   9474471    3611382
   9118931    4086564
   8519290    5035572
   9366953    4111948
   8281378    4611870
   9605763    3830386
   8714641    5179700
   9605763    3638909
  10343532    4049624
   9047158    3327863
  10863944    4641930
  10532181    4314098
   9684518    5074367
  10371869    4684477
   9354556    5286566
   8880836    3652489
   8645037    4939390
   9046673    5210964
   9444250    5145206
   9832543    5623587
   9223137    3864274
   9415149    3995272
   9369886    5207890
   9386709    4235604
   8678857    4396140
   8930828    3575416
   9444250    4723127
   8906413    4081020
   9270492    3857408
   8959262    4998770
   8925076    5602753
   8660827    5030412
   9893654    4349447
   9348105    4048767
   8655837    4465571
  10125627    4679334
   9105964    4834039
   9677323    4787271
   9332551    4658479
   9027013    4624789
  10146436    4822947
   9121761    4221660
  10371869    4656332
   9004827    3521945
   9295613    5040182
   8947529    4566441
  10146436    3892326
  10146436    3581845
    939144     508076
    989368     411698
    892639     614537
    937950     618677
    713625     706208
   1432550    1793593
   1038442     502075
   1511212     665031
    609382    -586458
   1377097    1389248
   2142546     856801
   1118372    1657137
   1197923     995123
    642097     683798
    868080     745446
   1073922    1379299
   1190043     814745
    784922    1910979
   1030051     579745
   1522787     -58579
   1079929    1075003
    744669    1919632
    862941    1211406
   1313766    1189394
    927253     881831
   1033316    1762998
   1578653     108523
    934913     631676
    868080    1300891
   1277352     502908
    626576    1182148
     97789    1207257
   1674003    1077296
   1390652     388582
     58386    1681043
    926887     875586
   1371836     734048
    605545    1494860
   1691837    1431465
   1486242     612311
    756036     945022
   1592006     484925
   1731235    1680426
   1670901    1202448
   1006713    1061489
    949533     377736
   1277352    1105896
    545109    1570037
    605545     317134
   1600972    1190902
   1572604    1756541
    513311      32849
   1198472     450640
   1291953    1009074
    949203     921343
    968685    1139371
    404080    1207257
   1538922     790885
    791252    1135660
    451035     883487
   1964947     479486
   1271291     290316
   1227216     255505
    827468     152222
   2163972     849703
    -62152     690697
    354630     460746
    128479    1059202
    745182    1055325
    745182     883487
   1606504    1007548
   1909116    -173099
   1222991    1040995
    692690     690697
    364166     910283
    949533    -145728
    775153    1570037
    907510     954231
    650985    1387310
   1620690    1485835
   2142546     849703
   1293942    1202448
    434155    1093728
   -115588    1684000
   1614762    1281961
   1636518     222729
   1984333    1098979
    751674    1260444
   1380439    1270447
   1701048    1456269
   1367887    1111319
   1636518    1174697
   1620690    1501530
    963891    1058668
   1886145    1270053
   1769263     292912
   1707344    1031528
    982866    1605549
    962354     597300
   1572604     189348
   1006360    1111623
   1366643    1385026
   1256466    1422914
   2163972     655698
    655473    1669433
   1342411    1309011
    282186    1280197
    164267     856364
   1036505     735476
    930026    -287643
   1991736     743623
   1340106     820738
   1464040     208491
   1918886    1295093
    394968    1832872
    604970    1315622
    406566     858767
   1243733    1712981
   1477054     579147
   -214605     167666
   2103536    1425447
   1593036     594680
    819515    1950382
   -468751    1256884
   1367887     770467
    -86491    1788892
   -425490     599863
   1593249     809660
   1397259    1387310
    934487     681753
    341383    1232758
   1998428     187676
   1162771     856101
   1156338    1159058
   1392799     735476
   1213708     485589
   1349714     -23954
    210535     842724
    587357     580465
    440015     649541
    406566     411698
    276858     665031
   1800664     847520
   1637826     484925
   1357896    1654899
   1767151    1038539
     58386     -58579
   1229724     598211
   1369031     263687
    -65190    1618059
    949203    1243666
   1267000     828688
   1421469     593471
    133370    1800864
   2279048     529228
   1572604     411698
    781809    1788892
   1599750     690697
    144063    1479260
    -62152    1734005
   1033316      37600
    301127    1926770
    364166    1234128
   1782521     885655
    649752     352646
     -7545    1127595
    622746     982609
   1707344    1023632
    826465     502908
   1101311    1944247
   1698309    1111319
   1522787    1796922
   1808554     -23870
   1012768     278063
    989368     745446
   1118413    1148605
   2079164     916537
    978473     829940
   1460420    1432655
   1132167    1261155
    713625     910283
   1033316    1207257
    934913     388582
   1511212     466097
   1082045     431704
    729623     945022
   1603204    1479260
   1701658    1431465
   1448371     599863
    649752    1103544
    -62152    1234128
   1271291     777604
   1202116     152222
   1589840     823897
   1422131     983501
   1118413     110355
   1568437     460114
    -65190     322553
   1004525    1270053
   1465714     245958
   2230777    1015537
    554562    1018223
    650985     -58579
    781809    1119691
   1299499      29067
   1499948    1886707
    404950    1270447
    745182    1659167
    276858    1328799
   1209180    1054103
   1606134    1300982
    -47945    -287643
    654779    1494860
   1210887     -23870
   1738053    1075072
   1094476     919931
   1439979    1485835
     46124    1432821
    364166    1303457
   -425490    1139122
   1714396    1680426
   1701658     708997
   2279048     978216
   1377204     595826
   1741351     377736
   1377097    1462576
    867880     981658
   2357496     502908
    894212     197165
   1127740    1624093
   1111872    1753477
   1237323     451171
   1414947    1554966
   1267000    1024544
   1868005     699262
   1165677    1015932
    996685    1178472
    -62152    1657137
   1541235    1488109
   1103190     664194
   1115300     819401
   1603204    1849673
    756352     120456
   1707344    1300982
    661952     197165
    144063     825946
   1465714    1197324
     20735    1334119
   1387800    1527651
   1815149    1422914
   1951827    1029044
   1571459     791436
    963891     120456
   1543183    1162400
   1256466    1527651
     25853    1207866
    409517     745446
   1725813     777604
   1421469     436542
    721647    1462576
   1600972    1328799
   2069829    1075003
   1395110    1014400
   2103536     632340
    734196    1111623
   1690611    1753986
    852254    1055567
   1143275     208491
   1663867     152222
   1521847    1243666
    654779     729687
   1293942     981658
   1643380    -145728
   1135003    1540271
    963891    2095814
    915955    1607905
   2083516     535870
    827468    1654899
   2057882     730852
   1342411    1776556
    737022    2039794
   1114524    1014400
   1984333    1055325
   2239944    1083521
   1084659     149154
   1227216    1098979
    409517     516026
   1390652     910283
    404080     736199
   2219031     149154
   1227216    1263129
    982866     529228
    133370     916537
   1602294    1190902
    329391     851574
   1465714    1944247
    692690    1256884
    949533     509014
    622746    1669433
   1238115     208491
   1780994     238085
   1623577    1120703
    164267    1458436
   1366643     777604
   2215459     359130
    971608    1069189
    602799     502908
    982866    1174697
    930026    1483203
    937950     409832
   1388261     712674
   1103190     508792
   1377599     390246
    605545     607124
    931270     902455
    827858     828688
   1670456     820738
   1895317     978539
   1277352    1044642
    658633    1675975
     25853     697856
    996962     680476
    241507     851574
   -456060     983501
   1578459    1527651
   1502793    1744361
    867880    1054103
   2065679     690697
   1210887     716792
   1522335     187676
   1156338     910283
   1573998    1659167
    -29458    1776556
    949203    1741875
    622746     780322
   1040710    1045928
   1294025    1681043
    517549    1680426
    602799    1239828
    978473    1293547
    575942     149154
   1131913     702470
    721647     502908
   2158941    1253218
   1438731     743623
   1421469    1527651
   1854923    1337314
    447022     359130
   1895317     851574
   1192028     189348
   1918015     551358
    862941     856101
    614395     847520
   1386749    1281961
   1360120     887548
    160691    1197641
   1222991    1023632
    743855     436542
   1197923    1091252
   1783511     995123
    229659    1098979
   1254037    1634844
   1366592     502075
   -554365     915904
   1706592    1554966
   1473543    1114621
   1868005     594680
   1327979    1144561
   1707344    1760974
    968685     602965
    589225     189348
    282186    1735466
   1670456    1253218
    442255     409832
   1899161     177772
   1156338    1488109
   2158941     310920
    124501    1350530
   1848689    1405520
    602799    1634844
    811599     627530
     46124     995123
   1694745     683798
    867880    1045928
    811599    1273117
   1432119     716020
    729623     702470
    734196    1675975
    811599    1510539
    614395    1234200
   1572604    1315622
    364166     881987
